,adult,budget,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
1713,FALSE,3700000,323517,hi,1.493061,20/02/2015,11480000,128,Released,Badlapur,6.8,30
1714,FALSE,90,324260,en,0.141087,15/03/2015,0,90,Released,Bikes vs Cars,7.7,3
1715,FALSE,0,348601,en,0.104703,11/07/2015,0,42,Released,Bridget Everett: Gynecological Wonder,0,0
1716,FALSE,35000000,10410,en,5.027522,25/12/1992,0,140,Released,Hoffa,6.1,84
1717,FALSE,0,41039,en,0.082675,01/06/1962,0,82,Released,The World's Greatest Sinner,6.5,2
1718,FALSE,0,180021,en,0.587786,08/11/1970,0,85,Released,Groupies,0,0
1719,FALSE,0,9771,en,8.207548,17/04/1998,3572443,107,Released,Major League: Back to the Minors,4.3,20
1720,FALSE,0,411802,en,1.042364,30/08/2016,0,72,Released,Batman Unlimited: Mechs vs. Mutants,5.2,9
1721,FALSE,90000,27390,en,1.471453,29/01/1988,0,80,Released,Sorority Babes in the Slimeball Bowl-O-Rama,4.9,22
1722,FALSE,0,130745,en,0.277305,23/09/2012,0,95,Released,16 Acres,7.5,4
1723,FALSE,0,279965,en,0.364068,22/08/2014,0,87,Released,Shockwave Darkside,1.5,2
1724,FALSE,0,406449,pl,2.426873,07/10/2016,0,150,Released,Hatred,7.8,22
1725,FALSE,0,43890,en,0.785211,20/09/1935,0,101,Released,Broadway Melody of 1936,5.3,3
1726,FALSE,0,77593,en,0.009919,21/12/1979,0,89,Released,C.H.O.M.P.S.,3.5,3
1727,FALSE,0,40120,en,0.224245,25/01/2005,0,60,Released,John Pinette: I Say Nay Nay,6.5,3
1728,FALSE,0,119172,ja,0.417121,04/07/2011,0,96,Released,The Last Days of the World,4,3
1729,FALSE,0,1373,en,1.009704,01/10/2001,0,127,Released,The Discovery of Heaven,5.2,5
1730,FALSE,0,53252,ru,0.641755,19/10/2006,0,109,Released,The Ugly Swans,6.6,10
1731,FALSE,0,26201,en,2.477593,01/07/1940,0,127,Released,The Sea Hawk,7.2,29
1732,FALSE,39000000,9531,en,9.614638,17/06/1983,75850624,125,Released,Superman III,5.3,500
1733,FALSE,0,403173,en,0.114229,15/07/2016,0,67,Released,Pete Johansson: You Might Also Enjoy Pete Johansson,7,2
1734,FALSE,0,59533,en,0.588173,23/09/1982,0,90,Released,The Secret Policeman's Other Ball,0,0
1735,FALSE,0,3941,en,0.411367,27/02/1941,0,72,Released,Blondie Goes Latin,8,3
1736,FALSE,0,40939,ar,0.036572,06/10/1979,0,133,Released,Alexandria… Why?,5,1
1737,FALSE,0,50032,en,4.815961,23/09/2007,0,92,Released,Stuart: A Life Backwards,7.7,34
1738,FALSE,0,79827,en,1.44562,14/05/1962,0,84,Released,The Intruder,6.4,15
1739,FALSE,0,228692,en,1.246418,18/10/2013,0,72,Released,Cheatin',8.2,10
1740,FALSE,0,203245,en,0.002446,27/12/1961,0,65,Released,The Clown and The Kid,0,0
1741,FALSE,0,261817,en,0.877002,17/04/2014,0,88,Released,Gabriel,7.3,9
1742,FALSE,0,27138,en,1.899992,14/11/1976,0,198,Released,Sybil,7.2,25
1743,FALSE,0,10074,en,6.117846,03/08/2007,14334401,88,Released,Hot Rod,6.3,317
1744,FALSE,0,31776,en,8.851354,14/04/2000,0,89,Released,Where the Money is,5.5,15
1745,FALSE,7000000,40794,it,5.633243,12/02/2010,8220215,110,Released,Loose Cannons,7.1,122
1746,FALSE,35000000,23479,en,8.399441,07/04/1976,35323292,102,Released,The Bad News Bears,7,100
1747,FALSE,17000000,10644,en,6.815147,05/02/1988,10006806,171,Released,The Unbearable Lightness of Being,7,89
1748,FALSE,4000000,512,en,8.16339,27/07/2006,31584901,96,Released,Scoop,6.4,435
1749,FALSE,0,84724,en,0.068551,01/11/1985,0,89,Released,Stitches,0,0
1750,FALSE,0,158455,en,0.222029,20/01/2013,0,86,Released,An Afghan Love Story,6.5,4
1751,FALSE,0,25716,ja,4.668907,11/04/2009,0,133,Released,Crows Zero II,7.3,42
1752,FALSE,0,43344,es,1.931894,09/07/1953,0,92,Released,Él,7.8,18
1753,FALSE,0,10348,cn,4.542915,08/09/1995,0,108,Released,Thunderbolt,6.3,74
1754,FALSE,0,371743,en,1.003024,27/01/2016,0,116,Released,Sophie and the Rising Sun,6.3,4
1755,FALSE,0,21352,en,3.139316,17/08/1994,0,94,Released,Andre,5,31
1756,FALSE,0,211587,en,1.393393,01/08/2013,0,95,Released,Blood Shot,4.1,11
1757,FALSE,0,98596,es,0.02158,04/09/1983,1334173,105,Released,Overdose,5.1,5
1758,FALSE,0,4457,en,3.371289,01/12/1988,0,95,Released,Witchery,5.4,19
1759,FALSE,0,44059,hi,0.032319,13/04/1979,0,113,Released,Baton Baton Mein,5.3,3
1760,FALSE,5000000,13996,en,3.334353,06/08/2008,4040588,110,Released,Bottle Shock,6.6,60
1761,FALSE,0,267802,es,0.876897,23/05/2014,0,0,Released,Cambio de Ruta,7.4,8
1762,FALSE,5500000,230266,en,3.791712,07/09/2014,5000000,120,Released,Miss Julie,5.8,46
1763,FALSE,0,86703,en,7.198828,17/01/2012,0,90,Released,2-Headed Shark Attack,3.5,52
1764,FALSE,0,21074,en,0.834664,16/11/2007,0,102,Released,Brick Lane,5.2,15
1765,FALSE,10000000,122928,en,1.268026,06/09/2012,0,92,Released,The Letter,3.8,8
1766,FALSE,0,5717,en,3.472216,01/09/2005,0,87,Released,Man Push Cart,7,13
1767,FALSE,0,28698,en,0.554708,08/10/2004,0,0,Released,Everything,4.8,5
1768,FALSE,22000000,13291,en,7.859606,23/08/2008,23530831,114,Released,Traitor,6.6,210
1769,FALSE,4000000,158150,en,1.252665,21/07/2012,0,0,Released,How to Fall in Love,5.2,20
1770,FALSE,0,146473,de,0.567644,28/03/1969,0,11,Released,Precautions Against Fanatics,5.4,10
1771,FALSE,2500000,26039,en,5.352165,30/08/1967,3200000,92,Released,Point Blank,7.1,97
1772,FALSE,0,22178,en,2.54637,15/04/1943,0,134,Released,Hangmen Also Die!,6.8,26
1773,FALSE,0,95853,ja,0.978779,20/08/2011,0,114,Released,Bunny Drop,6.7,11
1774,FALSE,0,124636,en,0.001838,01/08/1995,0,87,Released,Sonic Outlaws,0,0
1775,FALSE,0,418585,en,4.756152,01/10/2016,0,87,Released,The Crooked Man,4.7,11
1776,FALSE,0,111024,en,1.229984,08/06/1961,0,103,Released,Romanoff and Juliet,5.5,2
1777,FALSE,0,47682,en,1.10E-05,01/01/1983,0,33,Released,Dead on Time,0,0
1778,FALSE,11000000,3175,en,14.003467,18/12/1975,20000000,184,Released,Barry Lyndon,7.7,521
1779,FALSE,600000,74544,en,1.68989,05/02/1967,0,105,Released,Accident,5.6,15
1780,FALSE,0,18539,en,1.072216,20/02/1941,0,84,Released,Tobacco Road,6.8,12
1781,FALSE,0,299856,nl,0.001683,14/10/1999,0,90,Released,The Ball,0,0
1782,FALSE,25000000,13252,en,8.351152,11/09/2007,0,88,Released,Cleaner,5.9,201
1783,FALSE,4100000,205017,hi,1.296259,04/04/2013,4300000,136,Released,Lootera,6.6,27
1784,FALSE,0,50186,en,0.925606,04/04/1976,0,101,Rumored,Gypsies Are Found Near Heaven,7,5
1785,FALSE,0,120615,en,0.94491,24/06/1953,0,83,Released,Arena,4.7,3
1786,FALSE,0,172297,fr,0.000844,15/10/1982,0,128,Released,The Shimmering Beast,5,1
1787,FALSE,0,30975,en,1.273015,07/04/2007,0,84,Released,Love's Unending Legacy,5.4,6
1788,FALSE,0,91217,en,0.728037,02/02/1990,0,115,Released,Men Don't Leave,6.6,10
1789,FALSE,0,34043,en,4.118177,26/10/2001,0,85,Released,On the Line,4.1,10
1790,FALSE,0,142106,en,1.846272,28/06/2013,0,112,Released,Petunia,5.5,6
1791,FALSE,0,341045,en,1.39876,01/01/2015,0,86,Released,Bolshoi Babylon,3.7,12
1792,FALSE,0,203720,ru,0.156708,06/06/1967,0,126,Released,Retribution,2,1
1793,FALSE,0,33733,en,0.277486,01/05/1970,0,92,Released,One More Time,2.9,4
1794,FALSE,0,47891,en,0.771924,01/10/2010,0,87,Released,Cyrus: Mind of a Serial Killer,4.4,17
1795,FALSE,0,22485,en,0.95225,21/04/2006,0,85,Released,loudQUIETloud: A Film About the Pixies,6.9,10
1796,FALSE,0,44375,en,1.997575,07/09/2003,0,97,Released,Twist,4.5,4
1797,FALSE,0,97548,es,0.22433,23/03/2006,0,102,Released,Family Law,7,5
1798,FALSE,0,119916,en,1.80E-05,27/02/1980,0,123,Released,The Tempest,0,0
1799,FALSE,0,14028,en,3.146901,06/01/2009,0,94,Released,Behind Enemy Lines III: Colombia,5,33
1800,FALSE,0,294825,en,0.128762,02/05/2014,0,0,Released,Rumors of Wars,4.2,3
1801,FALSE,0,23615,en,1.636045,09/11/1982,0,142,Released,The Scarlet Pimpernel,6.6,12
1802,FALSE,0,346388,en,1.116962,01/04/2016,0,87,Released,Black Mountain Poets,6.6,7
1803,FALSE,0,30025,en,2.739096,13/06/1951,0,98,Released,Sirocco,3.9,4
1804,FALSE,0,6537,es,16.213592,27/08/2007,44000000,105,Released,The Orphanage,7.1,652
1805,FALSE,0,1560,el,2.583187,13/09/1990,0,115,Released,Singapore Sling,7.9,20
1806,FALSE,0,86221,en,0.1115,31/03/1998,0,183,Released,The Sleep Room,7,1
1807,FALSE,0,157862,en,0.853913,11/11/1984,0,85,Released,Growing Pains,10,1
1808,FALSE,0,36274,ja,0.480518,21/09/2002,0,96,Released,Deadly Outlaw: Rekka,6.9,8
1809,FALSE,0,39488,es,0.734235,01/01/2009,0,88,Released,Giant,7,5
1810,FALSE,0,67899,en,1.245812,09/04/1999,0,0,Released,Thick as Thieves,5.3,12
1811,FALSE,2000000,47410,en,1.067135,28/05/1982,0,95,Released,Trapped,5.2,5
1812,FALSE,0,97400,en,1.03829,13/09/2002,0,86,Released,The Sweatbox,7.8,4
1813,FALSE,0,19153,en,1.096057,23/04/2003,0,96,Released,The Real Cancun,3.3,8
1814,FALSE,0,18998,en,4.366222,11/07/1995,0,93,Released,Darkman II: The Return of Durant,4.5,44
1815,FALSE,0,421623,en,0.329573,10/12/2016,0,86,Post Production,A Nutcracker Christmas,6.2,5
1816,FALSE,0,32859,fr,1.730379,17/03/1932,0,110,Released,Wooden Crosses,6.8,8
1817,FALSE,0,274906,en,1.3485,29/06/2014,0,95,Released,The 50 Year Argument,7.3,3
1818,FALSE,0,70423,en,0.015894,08/05/1992,0,100,Released,CrissCross,6.3,8
1819,FALSE,0,50794,en,3.352237,13/06/2003,0,120,Released,The Even Stevens Movie,5.6,46
1820,FALSE,1400000,61125,fi,1.27935,06/01/2011,0,94,Released,Vares - The Kiss of Evil,6.2,11
1821,FALSE,0,39948,en,2.486721,20/12/1960,0,84,Released,Two Way Stretch,6.6,12
1822,FALSE,0,280437,nl,0.378043,01/03/1991,0,168,Released,Eline Vere,6,2
1823,FALSE,0,263109,en,9.961184,05/02/2015,59700000,85,Released,Shaun the Sheep Movie,6.9,456
1824,FALSE,0,15086,en,0.457317,01/11/1998,0,80,Released,La Patinoire,7,1
1825,FALSE,0,310133,en,11.070889,07/08/2015,134552,86,Released,Cop Car,5.8,301
1826,FALSE,0,250155,en,0.589499,01/12/1981,0,100,Released,The Marva Collins Story,0,0
1827,FALSE,0,96161,en,0.036636,23/08/1930,0,59,Released,The Office Wife,0,1
1828,FALSE,0,68818,en,4.191928,31/08/2011,623528,98,Released,Blackthorn,6.6,73
1829,FALSE,3000000,323272,en,5.384163,28/08/2015,67790117,120,Released,War Room,6.9,92
1830,FALSE,0,32040,en,2.037561,15/02/1976,0,135,Released,The Killing of a Chinese Bookie,7.1,40
1831,FALSE,0,10146,de,0.490588,19/12/1985,0,95,Released,Men...,7.1,7
1832,FALSE,0,13015,en,4.806651,05/11/2005,0,74,Released,George Carlin: Life Is Worth Losing,8.1,18
1833,FALSE,0,42732,en,0.534341,24/12/1965,0,65,Released,Bad Girls Go to Hell,5.1,6
1834,FALSE,0,41709,en,0.752678,25/04/2005,0,86,Released,Alchemy,5.3,3
1835,FALSE,0,54734,en,0.54473,20/10/2009,0,53,Released,Small Potatoes: Who Killed the USFL?,7.4,7
1836,FALSE,0,334132,zh,0.983058,30/04/2015,0,107,Released,You Are My Sunshine,9,2
1837,FALSE,0,379689,it,0.001187,01/12/1999,0,159,Released,Alcina,0,0
1838,FALSE,112000000,38745,en,7.565799,25/12/2010,237382724,85,Released,Gulliver's Travels,4.9,633
1839,FALSE,10000000,18472,en,4.089346,01/05/2009,0,98,Released,Driven To Kill,4.9,29
1840,FALSE,0,14571,ja,2.957731,01/01/1989,0,100,Released,Patlabor: The Movie,6.6,27
1841,FALSE,0,260030,sr,2.207203,08/03/2014,0,90,Released,Nymph,4,22
1842,FALSE,0,25079,ja,0.307422,18/03/1995,0,103,Released,Junkers Come Here,7,2
1843,FALSE,0,69605,en,1.949246,01/12/1956,0,99,Released,Written on the Wind,6.9,42
1844,FALSE,0,72544,en,0.470053,21/11/1947,0,89,Released,The Lost Moment,7.4,7
1845,FALSE,0,52885,hu,1.660758,03/11/1967,0,90,Released,The Red and the White,6.8,17
1846,FALSE,3062000,70590,hi,2.07741,22/07/2011,25034000,143,Released,Singham,7,33
1847,FALSE,2000000,255577,pt,0.855427,08/12/2008,0,85,Released,Black Widow,3.7,3
1848,FALSE,0,13671,en,3.391161,19/06/1962,8000000,151,Released,The Music Man,6.7,47
1849,FALSE,0,319078,en,0.18307,01/01/2015,0,86,Released,Most Likely to Succeed,8.5,4
1850,FALSE,0,1591,de,3.02027,11/12/2001,0,140,Released,Nowhere in Africa,7,32
1851,FALSE,0,120852,ja,3.451787,10/11/2012,0,129,Released,Lesson of the Evil,6.8,51
1852,FALSE,0,12078,cs,0.000431,01/01/1990,0,94,Released,Larks on a String,6.8,7
1853,FALSE,0,234155,es,0.052853,17/01/2014,0,94,Released,Asier ETA biok,5,1
1854,FALSE,0,315955,en,0.290244,07/07/1996,0,90,Released,Crazy Horse,0,0
1855,FALSE,520,173914,lv,0.014823,07/03/2013,0,NA,Released,Sēņotāji,0,0
1856,FALSE,50000000,15268,en,6.660188,27/02/2009,12764201,97,Released,Street Fighter: The Legend of Chun-Li,3.9,113
1857,FALSE,0,61814,fr,0.20225,15/09/2004,0,103,Released,Gilles' Wife,5,1
1858,FALSE,0,302036,en,0.415365,25/04/2014,0,89,Released,Beyond,3.9,9
1859,FALSE,0,27103,fr,3.237812,28/05/1997,0,88,Released,My Life in Pink,7.2,28
1860,FALSE,0,210126,en,0.076902,01/01/1959,0,2,Released,Mail Early for Xmas,4.5,2
1861,FALSE,0,93553,th,0.404131,08/11/2000,0,83,Released,Mysterious Object at Noon,6.1,7
1862,FALSE,0,7857,it,5.871166,13/12/1973,0,123,Released,Amarcord,7.8,171
1863,FALSE,35000000,35588,en,4.653462,10/12/1993,18635620,115,Released,Geronimo: An American Legend,5.9,44
1864,FALSE,0,24782,en,1.645134,16/09/1988,0,102,Released,Buster,5.5,15
1865,FALSE,0,13285,en,10.464151,14/03/2006,0,75,Released,Barbie Fairytopia: Mermaidia,6.2,95
1866,FALSE,22000000,783,en,12.383755,30/11/1982,77737889,191,Released,Gandhi,7.4,730
1867,FALSE,20000000,12626,en,8.627019,16/12/1987,51249404,133,Released,Broadcast News,6.8,101
1868,FALSE,0,30057,en,0.001651,01/01/1999,0,45,Released,Direct from Brooklyn,0,0
1869,FALSE,0,159005,en,0.223415,21/01/2013,0,96,Released,Gideon's Army,6.2,6
1870,FALSE,0,374617,en,8.835928,19/08/2016,35000,109,Released,Imperium,6.3,381
1871,FALSE,5300000,377799,fr,4.199624,30/09/2015,0,91,Released,One Man and his Cow,7.1,84
1872,FALSE,13000000,10167,en,8.650691,15/11/2002,0,98,Released,Half Past Dead,4.6,82
1873,FALSE,20000000,14635,en,10.991137,25/03/2002,75597042,127,Released,The Rookie,6.5,112
1874,FALSE,0,142757,ru,1.54159,12/12/1985,0,93,Released,Valentin and Valentina,4.3,3
1875,FALSE,75000000,1656,en,8.940007,24/10/2005,142400065,129,Released,The Legend of Zorro,5.9,909
1876,FALSE,0,139637,en,0.818181,01/01/1978,0,90,Released,No Man's Land,0,0
1877,FALSE,0,32142,en,1.101769,03/09/1970,0,115,Released,Barquero,6.2,6
1878,FALSE,5000000,238589,en,10.349323,04/12/2013,0,85,Released,Enemies Closer,5.1,66
1879,FALSE,0,50675,en,0.21091,02/06/1934,0,68,Released,Fog Over Frisco,6.5,4
1880,FALSE,0,79108,fr,5.79967,01/01/2011,0,103,Released,Starbuck,6.8,165
1881,FALSE,75,209645,en,0.006201,12/08/2008,0,82,Released,Pond Hockey,0,0
1882,FALSE,810000,72277,en,3.099222,01/01/1977,1258000,106,Released,The Last Wave,6.8,38
1883,FALSE,0,204372,es,0.181198,12/06/2002,0,91,Released,Smokers Only,5,1
1884,FALSE,0,15302,en,9.248513,28/08/2007,0,87,Released,The Pixar Story,7.7,66
1885,FALSE,0,76829,fr,0.931462,26/11/1975,0,107,Released,Lovers Like Us,7.1,12
1886,FALSE,0,270025,en,0.378963,26/06/2010,0,78,Released,Uncle Bob,8,1
1887,FALSE,0,195468,en,0.081712,10/12/1967,0,9,Released,Visiting One's Son,5,1
1888,FALSE,0,246749,es,0.941923,11/08/1966,0,90,Released,Time to Die,6.7,3
1889,FALSE,0,441826,en,6.00E-06,,0,4,Released,Shivering Trunks,0,0
1890,FALSE,0,391069,en,0.472069,03/04/1969,0,98,Released,Night Gallery,7,1
1891,FALSE,0,174946,en,0.202719,17/05/1919,0,55,Released,The Busher,5,1
1892,FALSE,0,45377,en,0.005351,02/10/1974,0,74,Released,Death Sentence,5.9,5
1893,FALSE,0,82622,en,0.495445,24/04/2010,0,99,Released,Violet Tendencies,4.5,7
1894,FALSE,300000,32613,en,12.004189,30/09/1972,0,90,Released,Horror Express,6.2,63
1895,FALSE,0,57400,fr,0.631271,04/03/2011,0,103,Released,The Human Resources Manager,7.2,6
1896,FALSE,0,63498,en,2.099105,19/11/2010,0,94,Released,Chico & Rita,6.5,44
1897,FALSE,0,68822,fr,4.715268,16/04/1952,0,96,Released,Casque d'Or,7.6,22
1898,FALSE,2000000,226,en,6.536006,02/09/1999,11540607,118,Released,Boys Don't Cry,7.2,360
1899,FALSE,17000000,23303,en,7.327229,26/07/1991,0,94,Released,Another You,4.9,22
1900,FALSE,0,350846,es,0.970239,22/09/2015,0,125,Released,The King of Havana,5.7,9
1901,FALSE,0,117567,it,0.746855,24/10/1964,0,90,Released,The Road to Fort Alamo,5.3,2
1902,FALSE,0,254311,en,0.148508,28/07/1980,0,88,Released,"Petrovka Street, Number 38",6,1
1903,FALSE,0,14770,en,0.645771,19/09/2003,0,90,Released,Festival Express,6.7,7
1904,FALSE,0,84233,en,0.140147,01/01/1975,0,90,Released,Don't Hang Up,5.3,3
1905,FALSE,0,201867,en,0.066104,04/04/2010,0,88,Released,The 'Socalled' Movie,5,1
1906,FALSE,195000000,38356,en,4.503505,28/06/2011,1123746996,154,Released,Transformers: Dark of the Moon,6.1,3351
1907,FALSE,0,53574,en,0.251068,10/12/1937,0,59,Released,Born to the West,4.1,5
1908,FALSE,0,21189,en,4.128414,11/02/2002,0,93,Released,Lost in La Mancha,7.2,63
1909,FALSE,0,14123,en,9.033651,03/08/2007,0,110,Released,Bratz,5.1,63
1910,FALSE,0,59569,en,0.705136,06/09/1996,0,91,Released,Killer: A Journal of Murder,6.3,10
1911,FALSE,23000000,11071,en,9.222871,16/06/1954,0,94,Released,Them!,6.8,111
1912,FALSE,0,22460,hi,1.233987,01/07/1975,0,174,Released,The Wall,7.4,16
1913,FALSE,0,104396,en,0.493914,1894-08-31,0,1,Released,Dickson Experimental Sound Film,6.7,18
1914,FALSE,0,38982,en,4.782781,18/11/1988,0,105,Released,Fresh Horses,4.6,8
1915,FALSE,0,33018,en,0.966239,11/11/1976,0,109,Released,Schizo,6.7,5
1916,FALSE,0,37526,en,1.127098,11/12/1998,0,100,Released,The Dentist 2: Brace Yourself,4.3,20
1917,FALSE,0,123757,en,4.00E-06,11/09/1990,0,87,Released,All the Vermeers in New York,0,0
1918,FALSE,0,135312,en,0.918802,01/01/1998,0,60,Released,Glorious Technicolor,7,1
1919,FALSE,0,50461,ja,0.611003,06/03/2010,0,133,Released,Liar Game: The Final Stage,7.4,7
1920,FALSE,0,206377,en,0.464414,13/11/1937,0,84,Released,Second Honeymoon,6.7,3
1921,FALSE,28000000,12701,en,2.806002,25/12/1985,358574,126,Released,Revolution,5.3,22
1922,FALSE,0,205055,en,0.128444,13/05/2014,0,90,Released,Sign Painters,7.7,3
1923,FALSE,0,132426,en,1.06885,12/11/2007,0,100,Released,Capturing Mary,6,6
1924,FALSE,1100000,218381,en,2.477723,05/09/2013,0,102,Released,Extraction,5.5,13
1925,FALSE,0,347,de,1.151573,04/02/1930,0,74,Released,People on Sunday,7.1,16
1926,FALSE,0,360328,en,0.180072,18/09/2015,0,0,Released,Dartmoor Killing,5.8,4
1927,FALSE,0,124157,ko,3.863016,25/07/2012,83519699,135,Released,The Thieves,6.7,76
1928,FALSE,0,52088,en,0.219621,01/07/2003,0,103,Released,Intoxicating,5.8,3
1929,FALSE,0,27146,en,1.568747,09/01/1969,0,95,Released,Mr. Freedom,4.6,7
1930,FALSE,0,31688,lv,0.62718,01/01/2008,0,86,Released,The Soviet Story,6.9,10
1931,FALSE,0,156225,fr,0.148344,31/12/1961,0,53,Released,¡Cuba Sí!,8.5,2
1932,FALSE,0,10372,en,10.002017,24/11/1985,0,100,Released,Ewoks: The Battle for Endor,5.4,43
1933,FALSE,0,404604,hi,1.559596,07/07/2017,0,146,Released,Mom,6.6,14
1934,FALSE,0,22449,ja,0.705809,20/01/2007,0,143,Released,I Just Didn't Do It,6.8,11
1935,FALSE,0,71392,en,0.220052,01/01/2011,0,70,Released,Vampire Boys,4.5,4
1936,FALSE,0,162934,en,0.000603,01/01/1990,0,96,Released,The Witching of Ben Wagner,6.5,2
1937,FALSE,0,4652,de,0.486657,26/09/1964,0,67,Released,The Golden Goose,6.5,4
1938,FALSE,0,227975,pt,2.041913,01/05/2014,0,106,Released,Futuro Beach,6.4,31
1939,FALSE,0,41422,en,0.235057,09/10/2003,0,96,Released,Water's Edge,5,1
1940,FALSE,0,45622,en,0.838298,14/09/2009,0,85,Released,"Manson, My Name Is Evil",4.7,7
1941,FALSE,0,134415,en,1.689975,25/09/2012,0,91,Released,Vampire Dog,3.7,8
1942,FALSE,0,52979,ja,0.005984,15/01/1974,0,118,Released,"The Yakuza Papers, Vol. 4: Police Tactics",6.1,9
1943,FALSE,0,91584,en,0.393975,10/11/2011,0,142,Released,J.A.C.E.,5.5,3
1944,FALSE,0,46586,en,0.192303,26/12/1952,0,72,Released,The Gambler and the Lady,5.5,3
1945,FALSE,0,34796,en,2.933003,16/02/1930,0,90,Released,City Girl,7.4,19
1946,FALSE,0,8324,en,5.397239,16/05/2006,0,116,Released,Fast Food Nation,5.9,101
1947,FALSE,0,61303,it,0.1719,18/12/1992,0,0,Released,Infelici e contenti,4.6,21
1948,FALSE,0,77056,fr,0.227128,22/03/1995,0,94,Released,Rendezvous in Paris,6.5,4
1949,FALSE,88000000,257344,en,21.14796,16/07/2015,243637091,105,Released,Pixels,5.6,2564
1950,FALSE,5000000,241848,en,6.441964,17/09/2014,2367161,99,Released,The Guest,6.5,661
1951,FALSE,0,24556,en,4.40127,11/01/2005,0,82,Released,The Land Before Time XI: Invasion of the Tinysauruses,5.9,35
1952,FALSE,0,27395,es,0.674043,12/05/1973,0,85,Released,Count Dracula's Great Love,6.2,5
1953,FALSE,0,370203,sv,0.920892,15/11/2015,0,90,Released,The Swedish Theory of Love,6.9,8
1954,FALSE,3100000,408194,fi,3.55628,09/09/2016,0,108,Released,Devil's Bride,6.6,8
1955,FALSE,0,53962,ru,1.00E-06,01/01/1990,0,0,Released,The Mediator,5.3,4
1956,FALSE,0,57943,en,0.861656,01/02/1998,0,98,Released,The Love Letter,5.3,4
1957,FALSE,0,9608,en,0.721164,23/10/1999,0,105,Released,The Legend of Sleepy Hollow,4.8,3
1958,FALSE,0,179549,en,0.113326,01/01/1901,0,1,Released,Stop Thief!,4.7,3
1959,FALSE,0,115821,en,0.544088,28/09/2012,0,104,Released,The Artist and the Model,6.3,11
1960,FALSE,0,36136,en,2.58581,30/12/1998,0,101,Released,Another Day in Paradise,6.4,38
1961,FALSE,0,56153,it,1.554499,01/01/1972,0,121,Released,The Seduction of Mimi,6.5,13
1962,FALSE,0,47536,en,0.954185,19/04/1973,0,0,Released,Hitler: The Last Ten Days,6.6,9
1963,FALSE,0,245226,en,1.690387,22/12/2013,0,35,Released,James Gandolfini: Tribute To A Friend,6.7,6
1964,FALSE,0,11960,cn,1.349667,15/10/2006,0,159,Released,After This Our Exile,5.9,6
1965,FALSE,0,31498,en,1.622519,20/09/1940,0,67,Released,The Mummy's Hand,6.5,14
1966,FALSE,0,43376,fr,2.957558,07/02/1951,0,115,Released,Diary of a Country Priest,7.7,41
1967,FALSE,0,135307,fr,0.877244,23/12/1992,0,16,Released,Derrick contre Superman,6.8,9
1968,FALSE,0,448538,en,0.004807,01/10/2009,0,74,Released,Rocaterrania,0,0
1969,FALSE,0,109251,en,0.217476,08/03/1979,0,97,Released,The Promise,6,1
1970,FALSE,0,27341,en,0.086068,14/08/1932,0,75,Released,The Sign of Four: Sherlock Holmes' Greatest Case,2.5,2
1971,FALSE,0,54003,en,0.798845,18/04/1999,0,99,Released,Pups,6.6,7
1972,FALSE,0,73919,en,0.075403,25/09/2009,0,101,Released,The Famous and the Dead,7.5,2
1973,FALSE,0,68976,en,0.333586,16/11/1951,0,86,Released,The Unknown Man,4.6,5
1974,FALSE,7500000,44565,hi,0.494047,23/07/2010,10000000,155,Released,Khatta Meetha,5.1,10
1975,FALSE,0,31907,en,2.799851,15/11/1997,0,121,Released,Don King: Only in America,4.4,5
1976,FALSE,200000000,68721,en,23.721243,18/04/2013,1215439994,130,Released,Iron Man 3,6.8,8951
1977,FALSE,0,28007,en,1.588895,29/12/1949,0,82,Released,The Reckless Moment,6.9,21
1978,FALSE,0,5953,fr,0.813526,22/10/1970,0,105,Released,The Lady in the Car with Glasses and a Gun,2.5,2
1979,FALSE,0,204040,en,0.909946,16/06/1937,0,92,Released,Slave Ship,6.3,2
1980,FALSE,0,44517,es,0.31291,04/10/2001,0,94,Rumored,Loco Fever,8,2
1981,FALSE,0,20323,en,4.267304,14/08/2009,0,87,Released,Long Weekend,5.4,38
1982,FALSE,0,82257,en,0.001247,16/07/1932,0,66,Released,Winner Take All,0,0
1983,FALSE,0,30950,en,0.503503,30/08/1997,0,105,Released,Metroland,6.1,8
1984,FALSE,0,20339,en,3.27076,02/04/1993,3200000,87,Released,Splitting Heirs,4.6,22
1985,FALSE,0,381347,en,0.06783,14/02/2016,0,75,Released,Decadence and Downfall: The Shah of Iran's Ultimate Party,7,1
1986,FALSE,0,26299,en,0.81731,01/01/1967,0,100,Released,Clambake,5.6,11
1987,FALSE,0,397552,ru,1.621594,31/03/2016,0,85,Released,Paranormal Drive,6.4,4
1988,FALSE,0,262609,en,0.161226,19/06/2010,0,105,Released,Astro-Zombies M3: Cloned,3,2
1989,FALSE,0,43481,en,0.607155,06/07/2001,0,86,Released,Black River,5.6,11
1990,FALSE,0,159365,hi,1.00E-06,18/10/1974,0,117,Released,Benaam,0,0
1991,FALSE,0,6529,en,3.768829,25/11/1953,0,83,Released,Hondo,6.3,42
1992,FALSE,0,46286,en,1.73986,29/10/1999,0,81,Released,The Suburbans,4,11
1993,FALSE,150000000,19585,en,9.163791,21/07/2009,292817841,88,Released,G-Force,5.1,519
